gene,label,prediction,probabilities
DEUP1,1,1,0.06268151251802517
DGCR6,1,1,0.0814571552159217
DGCR6L,1,1,0.0023169136057694106
DGCR8,0,0,0.8143931196709293
DGKB,1,1,0.00045948090091031403
DGKG,1,1,0.000770325951218298
DHCR24,1,1,0.028963374726631443
DHRS1,1,1,0.005296653858335854
DHRS2,1,1,0.10031469882519177
DHX40,1,0,0.5354687373960191
DHX8,0,0,0.9988677065921638
DHX9,0,0,0.9990314415395755
DIAPH2,1,1,0.00940679961414539
DIP2B,1,1,0.0022293630888556735
DIPK1C,1,1,0.021442746411218284
DIPK2A,1,1,0.21308922519589862
DISP1,1,1,0.0008795551067136698
DKK1,1,1,0.0029927489980530186
DLG3,1,1,0.03318721302414457
DLST,1,0,0.5380518430550313
DLX5,1,1,0.0037998248179456516
DMBX1,1,1,0.004214510316036968
DMRT2,1,1,0.014487759715937598
DMRT3,1,1,0.0528571075497463
DNAAF5,1,1,0.3392850305849274
DNAAF6,1,1,0.033158337687235126
DNAH1,1,1,0.004312387236987636
DNAH12,1,1,0.005362535163044924
DNAJA2,1,0,0.8111310329993998
DNAJA4,1,1,0.10491520121706763
DNAJB12,1,1,0.13943183090902123
DNAJB14,1,1,0.0875035538440589
DNAJC10,1,0,0.6230188396856463
DNAJC11,1,1,0.29854300149881363
DNAJC12,1,1,0.04459416870718409
DNAJC14,1,1,0.0733261197577764
DNAJC16,1,1,0.020639808150524585
DNAJC22,1,1,0.00110084133528785
DNAJC3,1,0,0.5568621534528478
DNAJC5,1,1,0.16583277074454822
DNAJC5B,1,1,0.002226724321256324
DNAJC9,0,0,0.6169410671627932
DNER,1,1,0.0004852115705254012
DNLZ,1,1,0.06241904672503953
DNM1,1,1,0.28099484242056755
DNMT3A,1,1,0.49534054891497387
DNPH1,1,1,0.011026345469433596
DOCK3,1,1,0.003686570432032921
DOCK9,1,1,0.001619920082113291
DPEP1,1,1,0.011366820653317632
DPF1,1,1,0.06205656454628807
DPM3,1,0,0.6048423193961036
DPP9,1,1,0.1957708863821735
DPPA2,1,1,0.0016260179752285108
DPPA3,1,1,0.001657701584491078
DPT,1,1,0.0006526290832141624
DPY19L2,1,1,0.0005247522122655335
DPYSL4,1,1,0.012651062447879936
DRAM1,1,1,0.0012736037062367812
DRAP1,1,0,0.8965238314636895
DRC1,1,1,0.0015703406832429212
DRC3,1,1,0.0027275673531294677
DRC7,1,1,0.0044742695609834345
DSC1,1,1,0.012453448788572585
DSPP,1,1,0.0009347690882910098
DSTYK,1,1,0.044070132332352054
DTWD1,1,1,0.21761032915061077
DTX3,1,1,0.007549962532502552
DTX3L,1,1,0.18472106606601849
DUOX1,1,1,0.0010238244355863623
DUOX2,1,1,0.0003442439311521661
DUSP14,1,1,0.016243980288966165
DUSP2,1,1,0.025787361535267995
DUSP23,1,1,0.1288106525826987
DUSP29,1,1,0.06281273806444902
DUSP9,1,1,0.0029962612723196556
DUT,0,0,0.9257303805781486
DXO,1,1,0.3761806997228102
DYNLRB2,1,1,0.011030577410098464
DYNLT1,1,0,0.5588368716811493
DYRK3,1,1,0.01574114488208782
DYRK4,1,1,0.005120742542664758
EBAG9,1,1,0.02092145395819097
EBP,1,1,0.03135860372081027
ECE1,1,1,0.10353475024827472
ECE2,1,1,0.0003080251381331611
ECHS1,1,1,0.22405826248902821
ECM1,1,1,0.03486005210404782
EDC3,1,0,0.8381356935725739
EDDM3A,1,1,0.00100235612506826
EEF1AKMT4,1,1,0.0026394717432012826
EFCAB2,1,1,0.0029777015946969463
EFCAB3,1,1,0.0007887574444572554
EFHD2,1,1,0.06215628477176075
EFNB2,1,1,0.002334320611469776
EFR3A,1,1,0.01156651310822776
EFTUD2,0,0,0.9992017545883887
EGF,1,1,0.17853620759859168
EHF,1,1,0.04718080654934544
EHMT1,1,1,0.27505274296610027
EIF1B,1,0,0.5893480424548797
EIF2AK3,1,1,0.4012013958482976
EIF2B3,0,0,0.9781574467541564
EIF2B4,0,0,0.9885044182528556
EIF2S1,0,0,0.9877745874925188
EIF2S2,0,0,0.9963387694993189
EIF3D,0,0,0.9986851903441127
EIF3G,0,0,0.9896220677141667
EIF3H,0,0,0.9977131135161311
EIF3J,1,0,0.9957989004434291
EIF3K,1,0,0.9983537186029172
EIF4A2,1,0,0.9964469983154718
EIF4EBP1,1,0,0.564464216249519
EIF4G1,0,0,0.9981269382108755
ELAC2,0,0,0.917343056814112
ELF5,1,1,0.000727631819481811
ELFN1,1,1,0.0003060462017712706
ELFN2,1,1,0.00022800607213719904
ELK4,1,1,0.34244586141071653
ELL,0,0,0.9154034500770244
ELMOD3,1,1,0.008487906648214328
ELOVL1,1,1,0.015542166457224626
ELOVL2,1,1,0.009336546074426189
ELP2,1,0,0.8510069891734029
EMC3,1,0,0.5499368403276488
EMD,1,0,0.7449119330010032
EMID1,1,1,0.00904824651117433
EMILIN3,1,1,0.07126449844507134
EML3,1,1,0.04694457464526269
EMP2,1,1,0.0005747568899302058
EMP3,1,1,0.0015888449694605566
EN2,1,1,0.001087411640029623
ENC1,1,1,0.06387753262933654
ENO3,1,1,0.2190929348288634
ENOPH1,1,1,0.36545907963536245
ENOX2,1,1,0.023272314610278334
ENPP1,1,1,0.005571400913217528
ENSA,1,1,0.3960032155928242
ENTPD3,1,1,0.002400397764860529
ENY2,1,0,0.9922888695199503
EP300,1,1,0.4961752915923806
EPAS1,1,1,0.01624972805808871
EPHA6,1,1,0.0004500129524489083
EPHB4,1,1,0.007436940711400641
EPHX1,1,1,0.008273217490941088
EPRS1,0,0,0.9885911238382741
EPS15,1,1,0.3250204516840703
EPSTI1,1,1,0.004612496568416868
EPX,1,1,0.00017899717253431203
EPYC,1,1,0.0007565249973077836
ERAL1,1,0,0.8355732317902959
ERAS,1,1,0.0003033398250755215
ERC2,1,1,0.008753559819398104
ERCC4,1,0,0.6999543922331181
ERCC6,1,0,0.861560291732343
ERGIC1,1,1,0.2019030046112064
ERICH4,1,1,0.00044380647278935426
ERICH6B,1,1,0.0003539983095426913
ERLIN1,1,1,0.27626796886523514
ERLIN2,1,1,0.4763862142523953
ERMP1,1,1,0.004731348943970859
ERO1A,1,0,0.9051699646982783
ERVW-1,1,1,0.0006762100782651492
ESAM,1,1,0.0009279846519585466
ESPL1,0,0,0.9916284906802092
ESPN,1,1,0.0015111556998612997
ESPNL,1,1,0.0003799161683267216
ESRRA,1,1,0.23215823680284736
ETF1,0,0,0.9920674098055479
ETFBKMT,1,1,0.062297184939228346
ETFDH,1,1,0.014036054829793532
ETNPPL,1,1,0.0023848650343996415
ETV2,1,1,0.0001804786289623661
ETV4,1,1,0.011842543330522714
EVA1C,1,1,0.007563074195437091
EVC,1,1,0.0008363459876035484
EVL,1,1,0.005662532841442247
EXOC3,1,0,0.5749106015841955
EXOC3L4,1,1,0.0002108421463681287
EXPH5,1,1,0.00019486945433242476
EXTL1,1,1,0.00039544933278302664
EYA4,1,1,0.0031138183452899095
EZR,1,1,0.44218832740510844
F8,1,1,0.0011560879285814508
FAAP20,1,1,0.11554961463780851
FABP4,1,1,0.0009190048814112339
FADD,1,1,0.15054397670660247
FADS1,1,1,0.011167323830945064
FAF2,1,0,0.6745077449634566
FAHD1,1,1,0.24524479079878692
FAM107A,1,1,0.0007983924974630629
FAM107B,1,1,0.05829495756470844
FAM110A,1,1,0.07422727226651196
FAM111A,1,1,0.2537555209158782
FAM114A1,1,1,0.08915066782171308
FAM120AOS,1,1,0.001006966128459641
FAM120C,1,1,0.03615394906680556
FAM124A,1,1,0.0015671067923245352
FAM135B,1,1,0.0035826240786531295
FAM149B1,1,1,0.00356091244282819
FAM161B,1,1,0.022033291453247707
FAM168B,1,1,0.06328831287673226
FAM170A,1,1,0.01391234863350963
FAM171A2,1,1,0.0016248349029505005
FAM177B,1,1,0.00029284885198627153
FAM185A,1,1,0.0014829156920266762
FAM200B,1,1,0.0003025822886614904
FAM20B,1,1,0.05293123087351605
FAM210B,1,1,0.06240612975663018
FAM219A,1,1,0.013204889640164396
FAM221B,1,1,0.0005708268839896613
FAM241A,1,1,0.007475127383031799
FAM241B,1,1,0.13521521409054274
FAM25A,1,1,0.0005539694367089453
FAM3D,1,1,0.00017226943892669765
FAM50A,1,1,0.46576905296984855
FAM78B,1,1,0.00028212765039731247
FAM83F,1,1,0.002157350345506215
FAM83G,1,1,0.0029046789501463444
FAM98A,1,0,0.6418774689573928
FARP1,1,1,0.002208728800236759
FARS2,1,0,0.8571563874345938
FASTK,1,1,0.19052866375546762
FASTKD3,1,1,0.20075279931397794
FBP1,1,1,0.06370028341946483
FBXL14,1,1,0.03257249666571688
FBXL2,1,1,0.0070935336762762095
FBXL4,1,0,0.5082932259991368
FBXL5,1,1,0.23832196518689988
FBXL6,1,1,0.047042427775622196
FBXO16,1,1,0.008976355207435527
FBXO21,1,1,0.13980049758769658
FBXO25,1,1,0.2709745367075148
FBXO38,1,1,0.14838223900409767
FBXO40,1,1,0.0008367084467155617
FBXO41,1,1,0.006745796668180726
FBXO45,1,1,0.09655196496972931
FBXO6,1,1,0.43305415286669663
FBXO7,1,0,0.5123282553490639
FBXW10,1,1,0.001489051741201486
FBXW7,1,0,0.8299980442734208
FCER1A,1,1,0.00025394215883184357
FCER2,1,1,0.0003045159357614069
FCRL4,1,1,0.0002518959341132443
FCRL6,1,1,0.00010819975782886405
FCSK,1,1,0.251625608396136
FDFT1,1,0,0.5143909234262077
FDXR,1,0,0.723837912120042
FEM1A,1,1,0.2466813491507045
FER1L6,1,1,0.00039419571665737506
FES,1,1,0.0029721614292971934
FEZ1,1,1,0.003913640786253181
FEZ2,1,1,0.004628337020625361
FGA,1,1,0.07366541280077311
FGD4,1,1,0.0010758303655742374
FGD6,1,1,0.002569730697548023
FGF13,1,1,0.030948124937676114
FGF14,1,1,0.001361136218826775
FGF17,1,1,0.002188761240053505
FGF18,1,1,0.0007115006839739313
FGF19,1,1,0.0008798593425332401
FGF6,1,1,0.0006458512068255873
FGF7,1,1,0.002005252109354394
FGFR2,1,1,0.04557702390094794
FGFR4,1,1,0.03673437322969643
FGR,1,1,0.0038251156122866337
FHIT,1,1,0.01341350326801144
FIBIN,1,1,0.001615638250921103
FIGN,1,1,0.018930642870172508
FKBP10,1,1,0.04754505585990011
FKBP15,1,1,0.01843856363606533
FKBP1A,1,0,0.7591346498939582
FKBP2,1,1,0.4217896079508516
FKBP6,1,1,0.0992255045870918
FKBP8,1,1,0.39160059971638755
FKRP,1,1,0.005540012490705182
FLG,1,1,0.0026462116497366294
FLNC,1,1,0.006221047638356958
FLOT1,1,1,0.2517326505920433
FLRT1,1,1,0.0003714495731001688
FLT1,1,1,0.0006349727980811792
FMN1,1,1,0.028172655884457366
FMR1NB,1,1,0.0006481764249079202
FNBP4,1,1,0.248713403650268
FNDC1,1,1,0.0015939181486672837
FNDC3A,1,1,0.009752441805770073
FNIP1,1,1,0.016609980488988707
FNIP2,1,1,0.002369866801926979
FOLH1,1,1,0.0024662026207615704
FOSL2,1,1,0.0751157524333412
FOXA3,1,1,0.014000389020350345
FOXI2,1,1,0.01262047284028025
FOXL2,1,1,0.05940319811039171
FOXN4,1,1,0.0007706133636872448
FOXRED1,1,1,0.2219568495180714
FPR2,1,1,0.0030090954111605672
FREM1,1,1,0.00024083139665345143
FRK,1,1,0.0031618148607428175
FRMD6,1,1,0.055276833434546126
FRMD8,1,1,0.0029282293165544425
FRMPD1,1,1,0.00376059519455173
FRMPD4,1,1,0.0026861715563198164
FSCN3,1,1,0.00017800875701584618
FSIP1,1,1,0.00325419389851056
FSIP2,1,1,0.0003330644179601716
FTCD,1,1,0.017490933492786333
FTO,1,1,0.4245900604085415
FTSJ1,1,0,0.9045942782229262
FUT4,1,1,0.0012680222102992467
FUT8,1,1,0.01042046324401621
FUZ,1,1,0.006260166582437743
FXYD7,1,1,0.00032982290739624887
FZD2,1,1,0.006729810089500454
FZD3,1,1,0.002341215494585547
FZD4,1,1,0.002846231530942134
FZD6,1,1,0.04379244450613244
G6PC3,1,1,0.013589315795134916
GABARAP,1,0,0.6512903223147319
GABARAPL1,1,1,0.3888149532261935
GABARAPL2,1,0,0.7295823053138941
GABPA,0,1,0.11783656613635123
GABRA2,1,1,0.00035176079455646604
GABRG2,1,1,0.001964334991366412
GABRG3,1,1,0.0007337461904498466
GABRQ,1,1,0.0008763430647315106
GAD2,1,1,0.006016391078892336
GAL,1,1,0.0037686387865143557
GAL3ST1,1,1,0.0011791302013667404
GAL3ST2,1,1,0.00022311172074933604
GALK1,1,0,0.6766632222885367
GALNT1,1,1,0.023494555682559225
GALNT13,1,1,0.00032961988749908856
GALNT9,1,1,0.003397931732921566
GALR1,1,1,0.0006843998004961826
GAN,1,1,0.27366816778369374
GAP43,1,1,0.0026061622845965915
GAR1,1,0,0.999374276613098
GARNL3,1,1,0.0011415581288422793
GARRE1,1,1,0.24267213170850183
GATA4,1,1,0.010093039364106104
GBF1,0,0,0.5445417853956653
GBP1,1,1,0.007604123395619722
GBP6,1,1,0.0004904738515387419
GCH1,1,1,0.1343293774210148
GCNT1,1,1,0.001631122741629687
GDE1,1,1,0.011393504928481003
GDF15,1,1,0.051909716304926815
GDF3,1,1,0.0005244127081567629
GDI2,1,1,0.16986230894871904
GDPD5,1,1,0.0008455777008002485
GEMIN8,1,0,0.9855178050967497
GFI1B,1,1,0.10409748310439619
GGA1,1,1,0.4576184650515387
GGH,1,0,0.6743880945527809
GGNBP2,1,1,0.011631952744584239
GGT7,1,1,0.026893968569594175
GGTLC1,1,1,0.0003032231050623002
GGTLC2,0,1,0.0002941139507086188
GHR,1,1,0.001847568817871359
GHRHR,1,1,0.0006352172347611317
GIMAP6,1,1,0.00033958760943970657
GIN1,1,1,0.002167283026072253
GINS3,0,0,0.9496533120468514
GJA1,1,1,0.06462730097276734
GJA4,1,1,0.00023933637357008707
GJA8,1,1,0.010853759619847313
GJB3,1,1,0.0007558972722458313
GJB6,1,1,0.000880530799131729
GJB7,1,1,0.003440663103737773
GK,1,1,0.0068642762334598095
GLG1,1,1,0.016828615273635196
GLIPR1,1,1,0.0016295227511280651
GLMN,1,1,0.2686730092597755
GLMP,1,0,0.665710471498759
GLP1R,1,1,0.07876655026650978
GLRA1,1,1,0.0006696164923169267
GLRX5,1,0,0.8952701900735501
GLS,1,1,0.04246960580705259
GLT1D1,1,1,0.00041607953629623217
GLT8D2,1,1,0.008942223516108527
GLTP,1,1,0.06643542338521577
GLUL,1,1,0.2507736001131444
GLYR1,1,0,0.745003026336285
GMEB1,1,1,0.025100645881898385
GMFB,1,1,0.009181262975176662
GMFG,1,1,0.00057638963021871
GNA15,1,1,0.02057035561544458
GNAI1,1,1,0.08316414418004717
GNAO1,1,1,0.011288525568636732
GNG10,1,1,0.03533221884619463
GNG3,1,1,0.003166422380392753
GNG4,1,1,0.030128812502260693
GNG5,1,1,0.22603197888947898
GNL2,0,0,0.9996233102622846
GNL3L,0,0,0.921145930007734
GNPNAT1,1,1,0.0475888773108286
GNPTAB,1,1,0.060148705810211166
GNRH1,1,1,0.0010428569550440137
GNS,1,1,0.018916086025009902
GOLGA1,1,1,0.15565059891288838
GOLGA6B,1,1,0.0006976441619317098
GOLGB1,1,1,0.4115130538907465
GOLM1,1,1,0.030883868740879273
GOLPH3L,1,1,0.007761028901213418
GOLT1A,1,1,0.00501781348625624
GOT2,1,1,0.1800460668647542
GPATCH2,1,0,0.7674566593227127
GPBP1,1,1,0.0595681164144368
GPCPD1,1,1,0.004443787500661966
GPD1,1,1,0.0033694752807280847
GPM6A,1,1,0.001388539458739979
GPN2,0,0,0.6150065223900968
GPR101,1,1,0.0016920020905931477
GPR141,1,1,0.0004917680788462997
GPR157,1,1,0.0003138616530440119
GPR162,1,1,0.00016079629694372156
GPR17,1,1,0.005239759058722071
GPR173,1,1,0.00037220782445551714
GPR176,1,1,0.0005481202129773543
GPR180,1,1,0.0038858820939885576
GPR19,1,1,0.001298264496351642
GPR39,1,1,0.00014016411394481842
GPR45,1,1,0.004745488379667373
GPR78,1,1,0.000332404515621243
GPR83,1,1,0.0007292987037272769
GPR87,1,1,0.0001888194106294039
GPRC5B,1,1,0.020585844364163275
GPRC5D,1,1,0.001456972927589617
GPT,1,1,0.007146670111811792
GRAMD1A,1,1,0.01589004355528678
GRAMD1C,1,1,0.0009067632949069315
GRAMD2A,1,1,0.002774816395009072
GRB14,1,1,0.0042544016302582645
GRB2,0,0,0.5627695327799036
GRHL3,1,1,0.0015177641119866413
GRHPR,1,1,0.2725784339561419
GRIK5,1,1,0.0038837676686040656
GRIN1,1,1,0.02215329949106829
GRIN3A,1,1,0.0013553027758862579
GRIPAP1,1,1,0.006393116775645502
GRK3,1,1,0.028421699193560346
GRK5,1,1,0.0029941203628180537
GRN,1,1,0.023854064331146084
GRSF1,1,0,0.7975578869187957
GSC,1,1,0.0029100277687664324
GSG1L,1,1,8.97745876671019e-05
GSS,1,1,0.09023758878565971
GSTA1,1,1,0.0022192970530139243
GSTA5,1,1,0.0010428867207119108
GSTM1,1,1,0.00716057937611988
GSTO1,1,1,0.14906880653279553
GTF2A1L,1,1,0.030893113102526036
GTF2B,0,0,0.9963235849268655
GTF2F1,1,0,0.9989943722082637
GTF3C1,0,0,0.9957092398767168
GTF3C2,1,0,0.9708266871125948
GTPBP10,1,0,0.5511520902287667
GTPBP8,1,1,0.14589003312440182
GUCY1A2,1,1,0.0007248603167252732
GUCY2D,1,1,0.001011819764043953
GUCY2F,1,1,0.0004291080317743612
GXYLT2,1,1,0.0034893385294082814
GYS1,1,1,0.11666562931222102
GZMH,1,1,0.0030702924606486382
H1-1,1,1,0.4936202762505225
H1-4,1,0,0.7834013042351489
H2AC20,0,0,0.8535165902190863
H2AX,1,0,0.8990939349906789
H2BC13,0,0,0.8353486913288904
H2BC15,0,0,0.8565075845291942
H2BC17,1,0,0.8279288504788724
H2BC21,1,0,0.815677526077749
H2BC3,1,0,0.8406803290090672
H2BC5,1,0,0.8530808138737072
HACD1,1,1,0.020646998778432568
HACL1,1,1,0.0150134466085859
HADH,1,1,0.3865486859002207
HADHA,1,0,0.6312615601703623
HAGHL,1,1,0.00022045263397992842
HAP1,1,1,0.028105484328095186
HAPLN1,1,1,0.00022397960776212588
HAS1,1,1,0.0003165260465776809
HAVCR1,1,1,0.0017425557586754792
HBE1,1,1,0.0008277934094829909
HBM,1,1,0.0005533521457443014
HDDC3,1,1,0.04919080256383
HDGFL3,1,1,0.019693962330448088
HDHD2,1,1,0.005057132873045045
HDX,1,1,0.010314533302167162
HEATR4,1,1,0.0002796341205040909
HEATR6,1,1,0.14315295714935
HECA,1,1,0.0016373436344831016
HELB,1,1,0.08185567849398742
HEPHL1,1,1,0.003384326746552313
HERC3,1,1,0.09505337251583891
HESX1,1,1,0.00341928235877379
HGH1,1,1,0.08726759224901502
HGS,1,0,0.7570426854718784
HHIPL1,1,1,0.0029540617497766817
HHIPL2,1,1,0.0005255837070316183
HIC1,1,1,0.002615482527824453
HIC2,1,1,0.04974458579305606
HIF1A,1,0,0.8015174306603734
HIF3A,1,1,0.0005595564236476558
HIKESHI,1,1,0.49921691030207904
HILPDA,1,1,0.0004932519804565549
HINT3,1,1,0.1261039121368684
HIRIP3,1,1,0.30002964077942207
HK2,1,1,0.26442362689979004
HK3,1,1,0.0007282224528033954
HLA-C,1,1,0.33297640835149456
HLA-DOB,1,1,0.00453819979862724
HLA-DQA2,1,1,0.0017570566550885625
HLA-DRB1,1,1,0.2556329030241815
HMG20A,1,1,0.10731147653307067
HMGCS2,1,1,0.0011024766615226444
HMGN1,1,0,0.5441166109931748
HMGN4,1,1,0.02450315472671564
HMGXB3,1,1,0.2592957914242678
HNF1B,1,1,0.0015353940666830933
HNF4A,1,1,0.06107696895591389
HNRNPC,0,0,0.980544642857998
HOMER1,1,1,0.006127028678134338
HOOK3,1,1,0.3342584596482376
HOXA10,1,1,0.011305700303168076
HOXA7,1,1,0.0024369638869321197
HOXB8,1,1,0.0017029889955071042
HOXB9,1,1,0.008492327147491052
HOXC5,1,1,0.010767373497182575
HOXC6,1,1,0.002644407183637265
HOXC8,1,1,0.011761176666803763
HOXC9,1,1,0.014958338061221998
HOXD11,1,1,0.0008192184264487867
HOXD13,1,1,0.05013565849684748
HPF1,1,1,0.44460106550935696
HPS3,1,1,0.1365019811082938
HPX,1,1,0.002514013594731845
HRH3,1,1,0.0002472368934485547
HRH4,1,1,0.00036779781924233256
HRK,1,1,0.0020545299213942324
HS2ST1,1,1,0.002816041570548389
HS3ST2,1,1,0.00020302554243458725
HSD11B1L,1,1,0.00150675159079523
HSD17B1,1,1,0.0023573130310240555
HSD17B13,1,1,0.0019298355446637494
HSF2,1,1,0.2887472286766273
HSP90AB1,1,0,0.9213685411632788
HSPA4L,1,1,0.33324367379255204
HSPA6,1,1,0.3739159118607937
HSPB11,1,1,0.08577010965903566
HSPB8,1,1,0.14194379426828224
HTN1,1,1,0.0002834347760858891
HTR3C,1,1,0.0018959682734925765
HTR3E,1,1,0.0002426944457335156
HTR4,1,1,0.0010989876719315506
HTR6,1,1,0.005874769461118224
HTR7,1,1,0.001140433416206521
HUS1B,1,1,0.006667140616892808
HUWE1,0,0,0.8741735899106647
HYAL4,1,1,0.00013754723586124619
HYI,1,1,0.026730620178833587
IBA57,1,1,0.07722419214035334
IBSP,1,1,0.00038279235525711107
ICA1L,1,1,0.0008917877752622983
ICMT,1,1,0.15034781407472758
ICOSLG,1,1,0.009553049264745251
ID1,1,1,0.01801603014099523
IDE,1,1,0.11033827871693118
IDI2,1,1,0.0011775770031014821
IFI16,1,1,0.31330827305711334
IFNA2,1,1,0.0016227878016674357
IFNAR1,1,1,0.020623241408705095
IFNE,1,1,0.0005240393676383848
IFRD1,1,1,0.030201944987018912
IFT172,1,1,0.08615799978744534
IGF1R,1,1,0.265563605363687
IGFBP4,1,1,0.0009631470094485061
IGSF1,1,1,0.0004089149600205011
IGSF10,1,1,0.0002870307710822639
IGSF6,1,1,0.00022415772828523472
IKZF3,1,1,0.022022635618870356
IL10RB,1,1,0.001886696133243937
IL12A,1,1,0.001772471340221593
IL13,1,1,0.0017162065839114171
IL17RA,1,1,0.004622184171894384
IL17RE,1,1,0.00015876093875264453
IL21R,1,1,0.001049211700474051
IL22RA1,1,1,0.0003613812248071113
IL27RA,1,1,0.0073880083760008205
IL2RB,1,1,0.003772577776186259
IL31RA,1,1,0.0007020026592435725
IL34,1,1,0.00017383772706006662
IL36B,1,1,0.0001572280304363849
IL4R,1,1,0.0025417916897684132
IL5,1,1,0.0012292436720116374
IL7R,1,1,0.026325008377665604
IMPA2,1,1,0.144713443205914
IMPDH2,1,0,0.948149889035582
ING1,1,1,0.4525758599800828
ING3,1,0,0.7491114619585992
INHBB,1,1,0.0020798582647318818
INPP5B,1,1,0.018403229054135863
INPP5F,1,1,0.010124606670445934
INPPL1,1,1,0.160671004136768
INSIG2,1,1,0.1001312460936922
INSL3,1,1,0.0002490252227509759
INSL4,1,1,0.00032339381283955635
INSM1,1,1,0.0017185630991467082
INTS11,0,0,0.9078821528237715
INTS13,1,0,0.7179954810412145
INTS4,0,0,0.9876393738241953
INTS9,0,0,0.983806025675276
INTU,1,1,0.20916025357204432
IP6K2,1,1,0.14397395909517186
IPMK,1,1,0.019735281146077664
IPO7,0,0,0.9869633979242014
IPO8,1,0,0.5915617204224735
IPO9,1,0,0.8940807929820231
IQCD,1,1,0.0014870950086857016
IQCH,1,1,0.0010283945660860883
IQCN,1,1,0.02159572626508165
IQGAP1,1,0,0.7742391286660305
IQSEC1,1,1,0.005564374147388129
IQUB,1,1,0.025263829621357592
IRAK4,1,1,0.012904726433948955
IRF2BP2,1,1,0.09145389403293487
IRX4,1,1,0.0007353157088473949
IRX5,1,1,0.00106250407000551
ISCA2,1,0,0.5216719107573404
ISCU,0,0,0.5137859695024262
ISL2,1,1,0.0023868939382473142
ISLR2,1,1,0.0014916902888741812
ISM1,1,1,0.0012853012269523733
ISM2,1,1,0.00036633102273545546
ISX,1,1,0.00029911920718770355
ISY1,0,0,0.9888357154419761
ITGA7,1,1,0.004417360966463768
ITGAD,1,1,0.0014835860088873386
ITGAM,1,1,0.0453493092323096
ITGB2,1,1,0.025568196518790852
ITGB3,1,1,0.006242334610854272
ITGB6,1,1,0.0010961955608630892
ITGB7,1,1,0.0016785362663155224
ITIH2,1,1,0.005157117955887025
ITM2A,1,1,0.0005585124837828692
ITPK1,1,1,0.0026834854756030866
ITPR1,1,1,0.13064395310362595
ITPR3,1,0,0.5264702441274982
JAG2,1,1,0.2804485015658145
JAK3,1,1,0.020097106511633135
JAKMIP2,1,1,0.0021916306303840115
JAKMIP3,1,1,0.0031159233107173833
JMJD4,1,1,0.4357154665915628
JMJD6,1,0,0.7540766013388969
JPT2,1,0,0.7894769338080943
JRKL,1,1,0.0018858876019284486
JTB,1,1,0.3396377982270438
JUP,1,1,0.22714436430286405
KANK4,1,1,0.0006552666780651362
KANSL1L,1,1,0.0009163707938139254
KAT2A,1,0,0.96298405409576
KAT6A,1,0,0.6624069796976927
KATNAL2,1,1,0.1559466325397867
KBTBD8,1,1,0.016689258153127783
KCMF1,0,1,0.48043443935958025
KCNA1,1,1,0.0014685223825406045
KCNA2,1,1,0.0043677286906835255
KCNA3,1,1,0.0007710510698921036
KCNE2,1,1,0.0009089920287714048
KCNE5,1,1,0.01513544651620855
KCNH1,1,1,0.000883957853216677
KCNIP2,1,1,0.002549497031112136
KCNJ1,1,1,0.0006774883616444183
KCNJ11,1,1,0.057930318095108325
KCNJ13,1,1,0.001518467484828434
KCNJ15,1,1,0.0019136246773638788
KCNJ2,1,1,0.0021096786568106764
KCNJ3,1,1,0.0021237314253135463
KCNK6,1,1,0.0014321169549918911
KCNN2,1,1,0.0002171205611374294
KCNQ3,1,1,0.0039040448386784554
KCNS3,1,1,0.004650752068757413
KCNV1,1,1,0.003359742297289059
KCTD18,1,1,0.0013742313982342714
KCTD21,1,1,0.0027997643478040236
KCTD6,1,1,0.11882328749998679
KDM4C,1,1,0.09491196543244527
KDM4D,1,1,0.03052385805721054
KDM5A,1,1,0.29617105127853627
KDM5B,1,1,0.07960102324593739
KDM5C,1,1,0.12906307710278425
KDM6B,1,1,0.10228555358111331
KDSR,1,1,0.030454455002243076
KEL,1,1,0.0004501300477669501
KHDC4,1,0,0.5522471343828785
KIAA0319,1,1,0.00032118326841034105
KIAA0825,1,1,0.0015833953096079157
KIAA1191,1,1,0.04958595305299518
KIAA1671,1,1,0.018899837025188115
KIAA1958,1,1,0.0013351853979400418
KIDINS220,1,1,0.04334876733967071
KIF11,0,0,0.9439802591663151
KIF13B,1,1,0.05583853675913072
KIF15,1,0,0.8730644317961515
KIF18A,0,0,0.8332303151413656
KIF21A,1,1,0.41011233853679735
KIF26B,1,1,0.02622049413483396
KIF3A,1,1,0.15004937499666782
KIF7,1,1,0.17994505268260474
KIFAP3,1,1,0.48586901091304835
KIR3DL1,1,1,0.0005003906876479447
KISS1,1,1,0.00023266937710018088
KLF7,1,1,0.0006700384437208773
KLF8,1,1,0.0007702707941259935
KLHDC4,1,1,0.029058669608029164
KLHL17,1,1,0.01756728798666658
KLHL18,1,1,0.06311624904851262
KLHL26,1,1,0.042862447884448894
KLHL31,1,1,0.0023099261148126103
KLHL32,1,1,0.002937346542239749
KLHL6,1,1,0.001250421381840261
KLK10,1,1,0.006797678641364158
KLK13,1,1,0.0002519049502748505
KLK4,1,1,0.001643155392419715
KLK6,1,1,0.0013923130484778667
KLK7,1,1,0.0022102869626974943
